Title: "Example Song"
Artist: "Everett"
BPM: 130
Stems: "example_song/track_pad", "example_song/track_kick", "example_song/track_snare", "example_song/track_rattle"

// song bars begin at 0
Offset: 0

// there are 8 notes / bar maximum 
Precision: 8

// song ends on the last beat
Tail: 0

// main chord pad, repeating 3 notes for 8 times
// PadIndex, StemIndex, OffsetMS, Bar, Fraction

// EX: 
// first pad, first stem, no offset, first bar, first note
//EasyNote: 0, 0, 0, 0, 0
// first pad, first stem, no offset, first bar, 6th note
//EasyNote: 0, 0, 0, 0, 6
// first pad, first stem, no offset, fourth bar, second note
//EasyNote: 0, 0, 0, 3, 2
// this becomes...
//
// bar/beat|bar/beat|bar/beat|bar/beat
// o.....o.|........|........|..o.....

// original pattern
EasyNote: 0, 0, 0, 0, 0
EasyNote: 0, 0, 0, 0, 6
EasyNote: 0, 0, 0, 3, 2
// same thing, 4 bars later
EasyNote: 0, 0, 0, 4, 0
EasyNote: 0, 0, 0, 4, 6
EasyNote: 0, 0, 0, 7, 2
// same thing, 4 bars later
EasyNote: 0, 0, 0, 8, 0
EasyNote: 0, 0, 0, 8, 6
EasyNote: 0, 0, 0, 11, 2
// same thing, 4 bars later
EasyNote: 0, 0, 0, 12, 0
EasyNote: 0, 0, 0, 12, 6
EasyNote: 0, 0, 0, 15, 2
// same thing, 4 bars later
EasyNote: 0, 0, 0, 16, 0
EasyNote: 0, 0, 0, 16, 6
EasyNote: 0, 0, 0, 19, 2
// same thing, 4 bars later
EasyNote: 0, 0, 0, 20, 0
EasyNote: 0, 0, 0, 20, 6
EasyNote: 0, 0, 0, 23, 2
// same thing, 4 bars later
EasyNote: 0, 0, 0, 24, 0
EasyNote: 0, 0, 0, 24, 6
EasyNote: 0, 0, 0, 27, 2
// same thing, 4 bars later
EasyNote: 0, 0, 0, 28, 0
EasyNote: 0, 0, 0, 28, 6
EasyNote: 0, 0, 0, 31, 2

// kick pattern
EasyNote: 1, 1, 0, 0, 0
EasyNote: 1, 1, 0, 0, 1
EasyNote: 1, 1, 0, 0, 7
EasyNote: 1, 1, 0, 1, 0
EasyNote: 1, 1, 0, 1, 1
EasyNote: 1, 1, 0, 2, 0
EasyNote: 1, 1, 0, 2, 1
EasyNote: 1, 1, 0, 2, 7
EasyNote: 1, 1, 0, 3, 0
EasyNote: 1, 1, 0, 3, 1
EasyNote: 1, 1, 0, 4, 0
EasyNote: 1, 1, 0, 4, 1
EasyNote: 1, 1, 0, 4, 7
EasyNote: 1, 1, 0, 5, 0
EasyNote: 1, 1, 0, 5, 1
EasyNote: 1, 1, 0, 6, 0
EasyNote: 1, 1, 0, 6, 1
EasyNote: 1, 1, 0, 6, 7
EasyNote: 1, 1, 0, 7, 0
EasyNote: 1, 1, 0, 7, 1
// kick pattern
EasyNote: 1, 1, 0, 8, 0
EasyNote: 1, 1, 0, 8, 1
EasyNote: 1, 1, 0, 8, 7
EasyNote: 1, 1, 0, 9, 0
EasyNote: 1, 1, 0, 9, 1
EasyNote: 1, 1, 0, 10, 0
EasyNote: 1, 1, 0, 10, 1
EasyNote: 1, 1, 0, 10, 7
EasyNote: 1, 1, 0, 11, 0
EasyNote: 1, 1, 0, 11, 1
EasyNote: 1, 1, 0, 12, 0
EasyNote: 1, 1, 0, 12, 1
EasyNote: 1, 1, 0, 12, 7
EasyNote: 1, 1, 0, 13, 0
EasyNote: 1, 1, 0, 13, 1
EasyNote: 1, 1, 0, 14, 0
EasyNote: 1, 1, 0, 14, 1
EasyNote: 1, 1, 0, 14, 7
EasyNote: 1, 1, 0, 15, 0
EasyNote: 1, 1, 0, 15, 1
// kick pattern
EasyNote: 1, 1, 0, 16, 0
EasyNote: 1, 1, 0, 16, 1
EasyNote: 1, 1, 0, 16, 7
EasyNote: 1, 1, 0, 17, 0
EasyNote: 1, 1, 0, 17, 1
EasyNote: 1, 1, 0, 18, 0
EasyNote: 1, 1, 0, 18, 1
EasyNote: 1, 1, 0, 18, 7
EasyNote: 1, 1, 0, 19, 0
EasyNote: 1, 1, 0, 19, 1
EasyNote: 1, 1, 0, 20, 0
EasyNote: 1, 1, 0, 20, 1
EasyNote: 1, 1, 0, 20, 7
EasyNote: 1, 1, 0, 21, 0
EasyNote: 1, 1, 0, 21, 1
EasyNote: 1, 1, 0, 22, 0
EasyNote: 1, 1, 0, 22, 1
EasyNote: 1, 1, 0, 22, 7
EasyNote: 1, 1, 0, 23, 0
EasyNote: 1, 1, 0, 23, 1
// kick pattern
EasyNote: 1, 1, 0, 24, 0
EasyNote: 1, 1, 0, 24, 1
EasyNote: 1, 1, 0, 24, 7
EasyNote: 1, 1, 0, 25, 0
EasyNote: 1, 1, 0, 25, 1
EasyNote: 1, 1, 0, 26, 0
